country,eltype,year,vt,vote,reg,vapvt,vap,pop,invot,fhav,fhpr,fhcl,comp
Bolivia,Presidential,1997,71.36,2321117.0,3252501.0,64.54,3596616.0,7340032.0,,2.0,1.0,3.0,Yes
Bolivia,Presidential,2002,72.06,2994065.0,4155055.0,66.82,4480674.0,8274463.0,7.2,2.5,2.0,3.0,Yes
Bolivia,Presidential,2005,84.51,3102417.0,3671152.0,63.44,4890318.0,8857870.0,3.4,3.0,3.0,3.0,Yes
Bolivia,Presidential,2009,94.55,4859440.0,5139554.0,85.55,5680498.0,9775246.0,2.48,3.0,3.0,3.0,Yes
Bolivia,Presidential,2014,91.86,5487676.0,5973901.0,90.54,6060980.0,10631486.0,5.76,3.0,3.0,3.0,Yes
Bosnia and Herzegovina,Parliamentary,1996,46.06,1335707.0,2900000.0,51.92,2572520.0,3524000.0,,5.0,5.0,5.0,No
Bosnia and Herzegovina,Parliamentary,1998,70.74,1879339.0,2656758.0,57.72,3256197.0,4022835.0,,5.0,5.0,5.0,No
Bosnia and Herzegovina,Parliamentary,2000,63.7,1597805.0,2508349.0,52.33,3053221.0,4269483.0,,4.5,5.0,4.0,No
Bosnia and Herzegovina,Parliamentary,2002,55.45,1298827.0,2342141.0,40.86,3178427.0,3964388.0,,4.0,4.0,4.0,No
Bosnia and Herzegovina,Parliamentary,2006,54.94,1513597.0,2755207.0,42.76,3539921.0,4498976.0,6.7,3.5,4.0,3.0,No
Bosnia and Herzegovina,Parliamentary,2010,56.49,1769249.0,3132231.0,58.77,3010376.0,4621598.0,7.22,3.5,4.0,3.0,No
Bosnia and Herzegovina,Parliamentary,2014,54.54,1788181.0,3278908.0,59.32,3014585.0,3871643.0,8.76,3.0,3.0,3.0,No
Bosnia and Herzegovina,Presidential,1996,60.32,1333204.0,2210189.0,56.35,2366000.0,3640000.0,4.4,5.0,5.0,5.0,No
Bosnia and Herzegovina,Presidential,1998,70.74,1879339.0,2656758.0,57.72,3256197.0,4022835.0,,5.0,5.0,5.0,No
Bosnia and Herzegovina,Presidential,2002,55.45,1298811.0,2342141.0,40.86,3178427.0,3964388.0,6.8,4.0,4.0,4.0,No
Bosnia and Herzegovina,Presidential,2006,50.51,1391748.0,2755207.0,39.32,3539921.0,4498976.0,,3.5,4.0,3.0,No
Bosnia and Herzegovina,Presidential,2010,56.46,1768573.0,3132231.0,58.75,3010376.0,4621598.0,7.98,3.5,4.0,3.0,No
Bosnia and Herzegovina,Presidential,2014,54.54,1788193.0,3278908.0,59.32,3014585.0,3871643.0,7.69,3.0,3.0,3.0,No
Botswana,Parliamentary,1965,,140793.0,,69.42,202800.0,520000.0,1.5,,,,No
Botswana,Parliamentary,1969,54.73,76858.0,140428.0,37.46,205200.0,570000.0,,,,,No
Botswana,Parliamentary,1974,31.22,64011.0,205016.0,26.21,244200.0,660000.0,,2.5,2.0,3.0,No
Botswana,Parliamentary,1979,55.24,134496.0,243483.0,46.37,290033.0,783873.0,,2.0,2.0,2.0,No
Botswana,Parliamentary,1984,77.58,227756.0,293571.0,54.18,420400.0,1051000.0,,2.5,2.0,3.0,No
Botswana,Parliamentary,1989,68.24,250487.0,367069.0,47.9,522900.0,1245000.0,,1.5,1.0,2.0,No
Botswana,Parliamentary,1994,76.55,283375.0,370173.0,44.63,634920.0,1443000.0,,2.5,2.0,3.0,No
Botswana,Parliamentary,1999,77.11,354463.0,459662.0,41.98,844338.0,1592528.0,4.9,2.0,2.0,2.0,No
Botswana,Parliamentary,2004,76.2,421272.0,552849.0,44.0,957540.0,1561973.0,2.1,2.0,2.0,2.0,No
Botswana,Parliamentary,2009,76.71,555078.0,723617.0,62.2,892339.0,1990876.0,1.88,2.0,2.0,2.0,No
Botswana,Parliamentary,2014,84.75,698409.0,824073.0,55.09,1267719.0,2155784.0,1.17,2.5,3.0,2.0,No
Brazil,Parliamentary,1945,81.64,6122864.0,7499670.0,23.66,25880440.0,46215000.0,3.2,,,,Yes
Brazil,Parliamentary,1947,42.47,2635680.0,6205415.0,9.72,27125280.0,48438000.0,10.8,,,,Yes
Brazil,Parliamentary,1950,71.89,8234906.0,11455149.0,28.29,29106560.0,51976000.0,7.0,,,,Yes
Brazil,Parliamentary,1954,65.48,9890604.0,15104604.0,31.49,31403900.0,57098000.0,6.6,,,,Yes
Brazil,Parliamentary,1958,99.2,12678997.0,12780997.0,35.72,35499600.0,65740000.0,8.4,,,,Yes
Brazil,Parliamentary,1962,79.59,14747221.0,18528847.0,36.86,40011840.0,74096000.0,17.7,,,,Yes
Brazil,Parliamentary,1966,77.21,17285556.0,22387251.0,38.41,45003600.0,83340000.0,21.1,,,,Yes
Brazil,Parliamentary,1970,77.45,22435521.0,28966114.0,42.93,52259200.0,93320000.0,30.3,,,,Yes
Brazil,Parliamentary,1978,81.75,37629180.0,46030464.0,55.53,67764600.0,112941000.0,20.7,4.0,4.0,4.0,Yes
Brazil,Parliamentary,1982,82.33,48466898.0,58871378.0,63.7,76084200.0,126807000.0,15.1,3.0,3.0,3.0,Yes
Brazil,Parliamentary,1986,85.0,58791788.0,69166810.0,70.42,83484860.0,134653000.0,,2.0,2.0,2.0,Yes
Brazil,Parliamentary,1990,84.61,70918635.0,83817593.0,76.57,92622720.0,144723000.0,40.1,2.5,2.0,3.0,Yes
Brazil,Parliamentary,1994,82.24,77950257.0,94782803.0,79.88,97590050.0,153725000.0,18.8,3.0,2.0,4.0,Yes
Brazil,Parliamentary,1998,78.51,83296067.0,106101067.0,81.03,102802554.0,161790311.0,,3.5,3.0,4.0,Yes
Brazil,Parliamentary,2002,68.72,79200181.0,115254113.0,68.37,115848256.0,174468575.0,11.8,2.5,2.0,3.0,Yes
Brazil,Parliamentary,2006,83.27,104778751.0,125827119.0,83.54,125422653.0,188078227.0,11.1,2.0,2.0,2.0,Yes
Brazil,Parliamentary,2010,81.88,111193747.0,135804433.0,80.62,137925708.0,201103330.0,8.64,2.0,2.0,2.0,Yes
Brazil,Parliamentary,2014,80.6,113232072.0,140488492.0,75.09,150803268.0,202656788.0,13.95,2.0,2.0,2.0,Yes
Brazil,Presidential,1945,83.12,6200805.0,7459849.0,23.96,25880400.0,46215000.0,5.3,,,,Yes
Brazil,Presidential,1950,72.06,8254979.0,11455149.0,28.36,29106560.0,51976000.0,4.3,,,,Yes
Brazil,Presidential,1955,59.68,9097014.0,15243246.0,27.48,33100650.0,60183000.0,5.2,,,,Yes
Brazil,Presidential,1960,80.98,12586354.0,15543332.0,33.43,37654200.0,69730000.0,7.2,,,,Yes
Brazil,Presidential,1989,88.07,72280909.0,82074718.0,79.36,91075840.0,142306000.0,6.4,2.0,2.0,2.0,Yes
Brazil,Presidential,1994,84.93,77971676.0,91803851.0,76.85,101458500.0,153725000.0,18.8,3.0,2.0,4.0,Yes
Brazil,Presidential,1998,78.51,83297773.0,106101067.0,81.03,102802554.0,161790311.0,18.7,3.5,3.0,4.0,Yes
Brazil,Presidential,2002,79.53,91664259.0,115254113.0,79.12,115848256.0,174468575.0,6.0,2.5,2.0,3.0,Yes
Brazil,Presidential,2006,83.25,101998221.0,125913479.0,83.57,125422653.0,188078227.0,4.7,2.0,2.0,2.0,Yes
Brazil,Presidential,2010,78.5,106605942.0,135804433.0,77.29,137925708.0,201103330.0,6.7,2.0,2.0,2.0,Yes
Brazil,Presidential,2014,78.9,112683879.0,142821358.0,74.72,150803268.0,202658788.0,6.34,2.0,2.0,2.0,Yes
Bulgaria,EU Parliament,2007,29.22,1955466.0,6691080.0,31.27,6253762.0,7679290.0,0.9,1.5,1.0,2.0,No
Bulgaria,EU Parliament,2009,38.92,2601677.0,6684770.0,43.59,5969019.0,7204687.0,0.97,2.0,2.0,2.0,No
Bulgaria,EU Parliament,2014,36.1,2361966.0,6543423.0,41.07,5751084.0,6924716.0,5.19,2.0,2.0,2.0,No
Bulgaria,Parliamentary,1991,83.87,5694842.0,6790006.0,84.54,6736500.0,8982000.0,2.7,2.5,2.0,3.0,No
Bulgaria,Parliamentary,1994,75.23,5264614.0,6997954.0,80.98,6501110.0,8443000.0,1.2,2.0,2.0,2.0,No
Bulgaria,Parliamentary,1997,58.87,4291258.0,7289956.0,66.9,6414519.0,8330544.0,0.8,2.5,2.0,3.0,No
Bulgaria,Parliamentary,2001,66.63,4608289.0,6916151.0,72.1,6391816.0,7932984.0,0.9,2.0,1.0,3.0,No
Bulgaria,Parliamentary,2005,55.76,3747808.0,6720941.0,62.41,6004949.0,7450349.0,2.7,1.5,1.0,2.0,No
Bulgaria,Parliamentary,2009,60.64,4323581.0,7129965.0,72.43,5969019.0,7204687.0,2.25,2.0,2.0,2.0,No
Bulgaria,Parliamentary,2013,52.49,3632174.0,6919260.0,59.69,6084873.0,7282041.0,2.48,2.0,2.0,2.0,No
Bulgaria,Parliamentary,2014,51.05,3501269.0,6858304.0,60.88,5750976.0,6924716.0,6.2,2.0,2.0,2.0,No
Bulgaria,Presidential,1992,75.17,5154973.0,6857942.0,80.48,6405000.0,8540000.0,,2.5,2.0,3.0,No
Bulgaria,Presidential,1996,49.79,3358998.0,6746056.0,52.16,6440280.0,8364000.0,0.6,2.5,2.0,3.0,No
Bulgaria,Presidential,2001,54.92,3784036.0,6889638.0,61.78,6125141.0,7932984.0,0.2,2.0,1.0,3.0,No
Bulgaria,Presidential,2006,42.62,2757441.0,6469224.0,46.14,5975892.0,7385367.0,2.1,1.5,1.0,2.0,No
Bulgaria,Presidential,2011,48.25,3334169.0,6910491.0,56.14,5939090.0,7093635.0,3.14,2.0,2.0,2.0,No
Burkina Faso,Parliamentary,1970,48.29,1156697.0,2395226.0,46.31,2497500.0,5550000.0,3.8,0.0,,,No
Burkina Faso,Parliamentary,1978,40.24,1161824.0,2887550.0,39.13,2969000.0,5938000.0,,2.5,2.0,3.0,No
Burkina Faso,Parliamentary,1992,33.8,1260107.0,3727843.0,26.72,4716500.0,9433000.0,,5.0,5.0,5.0,No
Burkina Faso,Parliamentary,1997,44.53,2220161.0,4985352.0,41.29,5376800.0,10754000.0,4.9,4.5,5.0,4.0,No
Burkina Faso,Parliamentary,2002,64.14,1868645.0,2913219.0,33.47,5582296.0,12272289.0,7.7,4.0,4.0,4.0,No
Burkina Faso,Parliamentary,2007,56.43,2520488.0,4466354.0,37.93,6644496.0,15264735.0,11.4,4.0,5.0,3.0,No
Burkina Faso,Parliamentary,2012,75.96,3315795.0,4365153.0,39.67,8359428.0,17275115.0,9.02,4.0,5.0,3.0,No
Burkina Faso,Parliamentary,2015,60.13,3317193.0,5517015.0,36.45,9100031.0,18931686.0,4.75,4.5,6.0,3.0,No
Burkina Faso,Presidential,1991,35.25,1256381.0,3564501.0,27.34,4595500.0,9191000.0,3.3,5.5,6.0,5.0,No
Burkina Faso,Presidential,1998,56.08,2361294.0,4210234.0,46.92,5032586.0,11123673.0,0.1,4.5,5.0,4.0,No
Burkina Faso,Presidential,2005,57.66,2262899.0,3924328.0,36.4,6216114.0,13925313.0,8.7,4.0,5.0,3.0,No
Burkina Faso,Presidential,2010,54.82,1773151.0,3234555.0,23.0,7707700.0,16241811.0,4.45,4.0,5.0,3.0,No
Burkina Faso,Presidential,2015,60.0,3309988.0,5517015.0,36.37,9100031.0,18931686.0,5.78,4.5,6.0,3.0,No
Burundi,Parliamentary,1961,75.39,783027.0,1038653.0,,,2967000.0,1.04,,,,
Burundi,Parliamentary,1982,95.0,1500000.0,1578947.0,,,4581943.0,,,,,
Burundi,Parliamentary,1993,91.38,2156659.0,2360090.0,75.41,2859840.0,5958000.0,2.12,7.0,7.0,7.0,No
Burundi,Parliamentary,2005,77.23,2446001.0,3167124.0,70.39,3474897.0,6370609.0,1.0,,5.0,,No
Burundi,Parliamentary,2010,66.68,2367926.0,3551125.0,50.81,4660761.0,9863117.0,3.87,4.5,4.0,5.0,No
Burundi,Parliamentary,2015,74.32,2856112.0,3843024.0,55.53,5143633.0,10742276.0,19.45,5.5,6.0,5.0,No
Burundi,Presidential,1993,97.31,2291746.0,2355126.0,80.14,2859840.0,5958000.0,1.4,7.0,7.0,7.0,No
Burundi,Presidential,2010,76.98,2735558.0,3553372.0,58.69,4660761.0,9863117.0,1.07,4.5,4.0,5.0,No
Burundi,Presidential,2015,73.44,2826072.0,3848119.0,54.94,5143633.0,10742276.0,6.09,5.5,6.0,5.0,No
Cambodia,Parliamentary,1993,86.78,4134631.0,4764430.0,88.84,4654000.0,9308000.0,3.0,4.5,4.0,5.0,No
Cambodia,Parliamentary,1998,93.74,5057679.0,5395595.0,92.16,5488029.0,10192000.0,3.1,6.0,6.0,6.0,No
Cambodia,Parliamentary,2003,83.22,5277494.0,6341834.0,77.92,6772724.0,13607069.0,2.1,5.5,6.0,5.0,No
Cambodia,Parliamentary,2008,75.21,6111210.0,8125529.0,75.91,8051099.0,14241640.0,1.7,5.5,6.0,5.0,No
Cambodia,Parliamentary,2013,68.49,6627159.0,9675453.0,69.76,9500301.0,15205539.0,,5.5,6.0,5.0,No
Cameroon,Parliamentary,1960,69.56,1349739.0,1940438.0,57.44,2350000.0,4700000.0,,0.0,,,No
Cameroon,Parliamentary,1988,90.32,3282884.0,3634568.0,67.03,4897350.0,10883000.0,3.1,6.0,6.0,6.0,No
Cameroon,Parliamentary,1992,60.59,2435443.0,4019562.0,44.42,5482800.0,12184000.0,9.8,5.5,6.0,5.0,No
Cameroon,Parliamentary,1997,75.6,2906156.0,3844330.0,46.7,6222978.0,13829000.0,,6.0,7.0,5.0,No
Cameroon,Parliamentary,2002,65.66,2882164.0,4389572.0,36.89,7813588.0,15803220.0,,6.0,6.0,6.0,No
Cameroon,Parliamentary,2007,62.01,3100000.0,5000000.0,34.51,8982601.0,18060382.0,,6.0,6.0,6.0,No
Cameroon,Parliamentary,2013,76.79,4208796.0,5481226.0,37.55,11207373.0,22534532.0,4.4,6.0,6.0,6.0,No
Cameroon,Presidential,1988,91.4,3321872.0,3634568.0,67.83,4897350.0,10883000.0,,6.0,6.0,6.0,No
Cameroon,Presidential,1992,71.87,3015440.0,4195687.0,55.0,5482800.0,12184000.0,,5.5,6.0,5.0,No
Cameroon,Presidential,1997,87.0,3377833.0,3882725.0,53.67,6293250.0,13985000.0,,6.0,7.0,5.0,No
Cameroon,Presidential,2004,79.52,3738759.0,4701953.0,45.28,8256564.0,16063678.0,4.5,6.0,6.0,6.0,No
Cameroon,Presidential,2011,68.28,4951434.0,7251651.0,50.25,9854578.0,20129878.0,2.31,6.0,6.0,6.0,No
Canada,Parliamentary,1945,76.31,5305193.0,6952445.0,70.17,7560340.0,12394000.0,1.1,0.0,,,No
Canada,Parliamentary,1949,74.79,5903572.0,7893629.0,71.97,8202670.0,13447000.0,0.9,0.0,,,No
Canada,Parliamentary,1953,67.87,5701963.0,8401691.0,65.38,8720790.0,14781000.0,1.1,0.0,,,No
Canada,Parliamentary,1957,75.05,6680690.0,8902125.0,67.9,9839430.0,16677000.0,1.1,0.0,,,No
Canada,Parliamentary,1958,80.57,7357139.0,9131200.0,75.39,9758400.0,17120000.0,0.9,0.0,,,No
Canada,Parliamentary,1962,80.13,7772656.0,9700325.0,73.31,10602000.0,18600000.0,1.1,0.0,,,No
Canada,Parliamentary,1963,80.3,7958636.0,9910757.0,75.08,10599680.0,18928000.0,0.8,0.0,,,No
Canada,Parliamentary,1965,75.88,7796728.0,10274904.0,70.75,11020800.0,19680000.0,1.1,0.0,,,No
Canada,Parliamentary,1968,75.67,8217916.0,10860888.0,68.35,12023400.0,20730000.0,1.1,0.0,,,No
Canada,Parliamentary,1972,77.2,9966148.0,12909179.0,71.27,13984000.0,21850000.0,3.0,1.0,1.0,1.0,No
Canada,Parliamentary,1974,71.0,9671002.0,13620553.0,64.21,15061600.0,22480000.0,1.7,1.0,1.0,1.0,No
Canada,Parliamentary,1979,75.69,11531000.0,15234997.0,68.39,16860370.0,23747000.0,0.7,1.0,1.0,1.0,No
Canada,Parliamentary,1980,69.32,11014914.0,15890416.0,64.53,17070530.0,24043000.0,0.6,1.0,1.0,1.0,No
Canada,Parliamentary,1984,75.34,12638424.0,16775011.0,67.91,18611000.0,25150000.0,0.7,1.0,1.0,1.0,No
Canada,Parliamentary,1988,75.29,13281191.0,17639001.0,68.34,19433250.0,25911000.0,0.8,1.0,1.0,1.0,No
Canada,Parliamentary,1993,69.64,13863135.0,19906796.0,63.87,21705750.0,28941000.0,1.4,1.0,1.0,1.0,No
Canada,Parliamentary,1997,67.0,13174698.0,19663478.0,57.06,23088803.0,30785070.0,1.44,1.0,1.0,1.0,No
Canada,Parliamentary,2000,61.18,12997185.0,21243473.0,54.64,23786167.0,31213580.0,1.1,1.0,1.0,1.0,No
Canada,Parliamentary,2004,60.91,13683570.0,22466621.0,55.28,24751763.0,32207113.0,0.9,1.0,1.0,1.0,No
Canada,Parliamentary,2006,64.94,14815680.0,22812683.0,58.39,25374410.0,32805041.0,0.6,1.0,1.0,1.0,No
Canada,Parliamentary,2008,59.52,13929093.0,23401064.0,53.59,25993117.0,33212696.0,0.7,1.0,1.0,1.0,No
Canada,Parliamentary,2011,61.11,14823408.0,24257592.0,54.16,27368468.0,34030589.0,0.67,1.0,1.0,1.0,No
Canada,Parliamentary,2015,68.49,17559353.0,25638379.0,61.59,28512041.0,35099836.0,,1.0,1.0,1.0,No
Cape Verde,Parliamentary,1991,75.27,125564.0,166818.0,71.75,175000.0,350000.0,5.9,2.5,2.0,3.0,No
Cape Verde,Parliamentary,1995,76.52,158901.0,207648.0,79.48,199920.0,392000.0,3.4,1.5,1.0,2.0,No
Cape Verde,Parliamentary,2001,54.14,140901.0,260275.0,65.85,213973.0,436530.0,3.4,1.5,1.0,2.0,No
Cape Verde,Parliamentary,2006,54.18,174858.0,322735.0,79.98,218632.0,475947.0,2.0,1.0,1.0,1.0,No
Cape Verde,Parliamentary,2011,76.01,226942.0,298567.0,86.18,263333.0,516100.0,1.32,1.0,1.0,1.0,No
Cape Verde,Presidential,2001,58.94,153407.0,260275.0,71.69,213973.0,436530.0,1.2,1.5,1.0,2.0,No
